q_w,q_x,q_y,q_z,t,c
-0.581517,0.316853,-0.365623,0.654154,1555155707347766,12
-0.581517,0.316853,-0.365623,0.654154,1555155707349045,12
-0.58164,0.31667,-0.36544,0.654215,1555155707350399,12
-0.58164,0.31667,-0.36544,0.654215,1555155707351697,12
-0.58164,0.31667,-0.36544,0.654215,1555155707353045,12
-0.58164,0.31667,-0.36544,0.654215,1555155707354365,12
-0.58164,0.31667,-0.36544,0.654215,1555155707355701,12
-0.581701,0.316487,-0.365196,0.654398,1555155707357034,12
-0.581701,0.316487,-0.365196,0.654398,1555155707358348,12
-0.581701,0.316487,-0.365196,0.654398,1555155707359681,12
-0.581701,0.316487,-0.365196,0.654398,1555155707361006,12
-0.581701,0.316487,-0.365196,0.654398,1555155707362337,12
-0.581823,0.316242,-0.364951,0.65452,1555155707363670,12
-0.581823,0.316242,-0.364951,0.65452,1555155707364961,12
-0.581823,0.316242,-0.364951,0.65452,1555155707366321,12
-0.581823,0.316242,-0.364951,0.65452,1555155707367620,12
-0.581823,0.316242,-0.364951,0.65452,1555155707368955,12
-0.581884,0.31612,-0.364768,0.654642,1555155707370289,12
-0.581884,0.31612,-0.364768,0.654642,1555155707371609,12
-0.581884,0.31612,-0.364768,0.654642,1555155707372952,12
-0.581884,0.31612,-0.364768,0.654642,1555155707374290,12
-0.581945,0.315937,-0.364585,0.654703,1555155707375607,12
-0.581945,0.315937,-0.364585,0.654703,1555155707376971,12
-0.581945,0.315937,-0.364585,0.654703,1555155707378261,12
-0.581945,0.315937,-0.364585,0.654703,1555155707379600,12
-0.582006,0.315815,-0.364463,0.654825,1555155707380960,12
-0.582006,0.315815,-0.364463,0.654825,1555155707382263,12
-0.582006,0.315815,-0.364463,0.654825,1555155707383587,12
-0.582006,0.315815,-0.364463,0.654825,1555155707384891,12
-0.582067,0.315632,-0.364341,0.654886,1555155707386227,12
-0.582067,0.315632,-0.364341,0.654886,1555155707387538,12
-0.582616,0.314411,-0.362815,0.655863,1555155707540152,13
-0.582616,0.314411,-0.362815,0.655863,1555155707541479,13
-0.582616,0.314411,-0.362815,0.655863,1555155707542820,13
-0.582616,0.314411,-0.362815,0.655863,1555155707544147,13
-0.582677,0.314289,-0.362632,0.656046,1555155707545494,13
-0.582677,0.314289,-0.362632,0.656046,1555155707546821,13
-0.582677,0.314289,-0.362632,0.656046,1555155707548147,13
-0.582677,0.314289,-0.362632,0.656046,1555155707549473,13
-0.582799,0.314045,-0.362388,0.656168,1555155707550760,13
-0.582799,0.314045,-0.362388,0.656168,1555155707552100,13
-0.582799,0.314045,-0.362388,0.656168,1555155707553460,13
-0.582799,0.314045,-0.362388,0.656168,1555155707554766,13
-0.582799,0.314045,-0.362388,0.656168,1555155707556098,13
-0.582799,0.313862,-0.362083,0.656351,1555155707557432,13
-0.582799,0.313862,-0.362083,0.656351,1555155707558727,13
-0.582799,0.313862,-0.362083,0.656351,1555155707560088,13
-0.582799,0.313862,-0.362083,0.656351,1555155707561377,13
-0.582799,0.313862,-0.362083,0.656351,1555155707562742,13
-0.582921,0.313679,-0.361838,0.656473,1555155707564083,13
-0.582921,0.313679,-0.361838,0.656473,1555155707565398,13
-0.582921,0.313679,-0.361838,0.656473,1555155707566712,13
-0.582921,0.313679,-0.361838,0.656473,1555155707568054,13
-0.582982,0.313435,-0.361655,0.656656,1555155707569351,13
-0.582982,0.313435,-0.361655,0.656656,1555155707570708,13
-0.582982,0.313435,-0.361655,0.656656,1555155707571986,13
-0.582982,0.313435,-0.361655,0.656656,1555155707573355,13
-0.583104,0.313252,-0.361472,0.656778,1555155707574654,13
-0.583104,0.313252,-0.361472,0.656778,1555155707575988,13
-0.583104,0.313252,-0.361472,0.656778,1555155707577330,13
-0.583104,0.313252,-0.361472,0.656778,1555155707578647,13
-0.583165,0.313068,-0.361289,0.6569,1555155707580002,13
-0.583165,0.313068,-0.361289,0.6569,1555155707581327,13
-0.583165,0.313068,-0.361289,0.6569,1555155707582617,13
-0.583165,0.313068,-0.361289,0.6569,1555155707583970,13
-0.583165,0.313068,-0.361289,0.6569,1555155707585296,13
-0.583227,0.312946,-0.361167,0.656961,1555155707586608,13
-0.583654,0.312092,-0.359885,0.657633,1555155707739269,14
-0.583654,0.312092,-0.359885,0.657633,1555155707740601,14
-0.583654,0.312092,-0.359885,0.657633,1555155707741890,14
-0.583654,0.312092,-0.359885,0.657633,1555155707743222,14
-0.583715,0.31197,-0.359763,0.657755,1555155707744581,14
-0.583715,0.31197,-0.359763,0.657755,1555155707745884,14
-0.583715,0.31197,-0.359763,0.657755,1555155707747211,14
-0.583715,0.31197,-0.359763,0.657755,1555155707748522,14
-0.583715,0.31197,-0.359763,0.657755,1555155707749855,14
-0.583715,0.31197,-0.359763,0.657755,1555155707751182,14
-0.583715,0.31197,-0.359763,0.657755,1555155707752535,14
-0.583715,0.31197,-0.359763,0.657755,1555155707753842,14
-0.583715,0.31197,-0.359763,0.657755,1555155707755159,14
-0.583837,0.311665,-0.359336,0.65806,1555155707756492,14
-0.583837,0.311665,-0.359336,0.65806,1555155707757810,14
-0.584142,0.311237,-0.358726,0.658304,1555155707759146,14
-0.584142,0.311237,-0.358726,0.658304,1555155707760460,14
-0.584142,0.311237,-0.358726,0.658304,1555155707761792,14
-0.584203,0.311054,-0.358542,0.658426,1555155707763130,14
-0.584203,0.311054,-0.358542,0.658426,1555155707764473,14
-0.584203,0.311054,-0.358542,0.658426,1555155707765779,14
-0.584203,0.311054,-0.358542,0.658426,1555155707767099,14
-0.584325,0.310932,-0.358359,0.658487,1555155707768420,14
-0.584325,0.310932,-0.358359,0.658487,1555155707769745,14
-0.584325,0.310932,-0.358359,0.658487,1555155707771061,14
-0.584325,0.310932,-0.358359,0.658487,1555155707772413,14
-0.584386,0.310749,-0.358176,0.65861,1555155707773733,14
-0.584386,0.310749,-0.358176,0.65861,1555155707775073,14
-0.584386,0.310749,-0.358176,0.65861,1555155707776359,14
-0.584386,0.310749,-0.358176,0.65861,1555155707777704,14
-0.584386,0.310749,-0.358176,0.65861,1555155707779040,14
-0.584447,0.310627,-0.357993,0.658671,1555155707780348,14
-0.584447,0.310627,-0.357993,0.658671,1555155707781865,14
-0.584447,0.310627,-0.357993,0.658671,1555155707783158,14
-0.584569,0.310505,-0.357871,0.658732,1555155707784495,14
-0.584569,0.310505,-0.357871,0.658732,1555155707785780,14
-0.584569,0.310505,-0.357871,0.658732,1555155707787122,14
-0.584997,0.309772,-0.356772,0.659281,1555155707939610,15
-0.585119,0.309589,-0.35665,0.659342,1555155707940990,15
-0.585119,0.309589,-0.35665,0.659342,1555155707942335,15
-0.585119,0.309589,-0.35665,0.659342,1555155707943602,15
-0.585119,0.309589,-0.35665,0.659342,1555155707944925,15
-0.58518,0.309406,-0.356528,0.659464,1555155707946241,15
-0.58518,0.309406,-0.356528,0.659464,1555155707947605,15
-0.58518,0.309406,-0.356528,0.659464,1555155707948918,15
-0.58518,0.309406,-0.356528,0.659464,1555155707950251,15
-0.585241,0.309223,-0.356467,0.659464,1555155707951619,15
-0.585241,0.309223,-0.356467,0.659464,1555155707952898,15
-0.585241,0.309223,-0.356467,0.659464,1555155707954231,15
-0.585302,0.309101,-0.356345,0.659525,1555155707955551,15
-0.585302,0.309101,-0.356345,0.659525,1555155707956877,15
-0.585302,0.309101,-0.356345,0.659525,1555155707958189,15
-0.585302,0.309101,-0.356345,0.659525,1555155707959526,15
-0.585424,0.308918,-0.356162,0.659586,1555155707960865,15
-0.585424,0.308918,-0.356162,0.659586,1555155707962196,15
-0.585424,0.308918,-0.356162,0.659586,1555155707963798,15
-0.585424,0.308918,-0.356162,0.659586,1555155707964856,15
-0.585424,0.308918,-0.356162,0.659586,1555155707966157,15
-0.585485,0.308796,-0.35604,0.659708,1555155707967506,15
-0.585485,0.308796,-0.35604,0.659708,1555155707968836,15
-0.585485,0.308796,-0.35604,0.659708,1555155707970175,15
-0.585607,0.308735,-0.355796,0.659769,1555155707971479,15
-0.585607,0.308735,-0.355796,0.659769,1555155707972803,15
-0.585607,0.308735,-0.355796,0.659769,1555155707974210,15
-0.585607,0.308735,-0.355796,0.659769,1555155707975458,15
-0.585729,0.308552,-0.355613,0.65983,1555155707976765,15
-0.585729,0.308552,-0.355613,0.65983,1555155707978099,15
-0.585729,0.308552,-0.355613,0.65983,1555155707979426,15
-0.58579,0.308429,-0.355429,0.659952,1555155707980776,15
-0.58579,0.308429,-0.355429,0.659952,1555155707982094,15
-0.58579,0.308429,-0.355429,0.659952,1555155707983409,15
-0.58579,0.308429,-0.355429,0.659952,1555155707984748,15
-0.585912,0.308185,-0.355185,0.660074,1555155707986108,15
-0.585912,0.308185,-0.355185,0.660074,1555155707987400,15
-0.586523,0.307209,-0.353842,0.660746,1555155708139986,16
-0.586645,0.306965,-0.353537,0.660868,1555155708141329,16
-0.586645,0.306965,-0.353537,0.660868,1555155708142680,16
-0.586645,0.306965,-0.353537,0.660868,1555155708144008,16
-0.586645,0.306965,-0.353537,0.660868,1555155708145344,16
-0.586645,0.306842,-0.353415,0.66099,1555155708146668,16
-0.586645,0.306842,-0.353415,0.66099,1555155708148001,16
-0.586645,0.306842,-0.353415,0.66099,1555155708149327,16
-0.586645,0.306842,-0.353415,0.66099,1555155708150642,16
-0.586767,0.30672,-0.353293,0.661051,1555155708151964,16
-0.586767,0.30672,-0.353293,0.661051,1555155708153290,16
-0.586767,0.30672,-0.353293,0.661051,1555155708154646,16
-0.586767,0.30672,-0.353293,0.661051,1555155708155956,16
-0.586767,0.306598,-0.35311,0.661112,1555155708157294,16
-0.586767,0.306598,-0.35311,0.661112,1555155708158617,16
-0.586767,0.306598,-0.35311,0.661112,1555155708159941,16
-0.586767,0.306598,-0.35311,0.661112,1555155708161258,16
-0.586889,0.306415,-0.352988,0.661173,1555155708162595,16
-0.586889,0.306415,-0.352988,0.661173,1555155708163927,16
-0.586889,0.306415,-0.352988,0.661173,1555155708165251,16
-0.586889,0.306415,-0.352988,0.661173,1555155708166583,16
-0.586889,0.306415,-0.352988,0.661173,1555155708167905,16
-0.58695,0.306293,-0.352805,0.661295,1555155708169228,16
-0.58695,0.306293,-0.352805,0.661295,1555155708170546,16
-0.58695,0.306293,-0.352805,0.661295,1555155708171846,16
-0.58695,0.306293,-0.352805,0.661295,1555155708173198,16
-0.587011,0.306171,-0.352622,0.661417,1555155708174535,16
-0.587011,0.306171,-0.352622,0.661417,1555155708175842,16
-0.587011,0.306171,-0.352622,0.661417,1555155708177200,16
-0.587011,0.306171,-0.352622,0.661417,1555155708178498,16
-0.587072,0.306049,-0.3525,0.661478,1555155708179861,16
-0.587072,0.306049,-0.3525,0.661478,1555155708181171,16
-0.587072,0.306049,-0.3525,0.661478,1555155708182502,16
-0.587072,0.306049,-0.3525,0.661478,1555155708183789,16
-0.587072,0.306049,-0.3525,0.661478,1555155708185161,16
-0.587133,0.305927,-0.352377,0.661539,1555155708186464,16
-0.587194,0.305683,-0.35195,0.661845,1555155708339096,17
-0.587194,0.305683,-0.35195,0.661845,1555155708340454,17
-0.587194,0.305683,-0.35195,0.661845,1555155708341737,17
-0.587194,0.305683,-0.35195,0.661845,1555155708343050,17
-0.587194,0.305683,-0.35195,0.661845,1555155708344394,17
-0.587194,0.305622,-0.351889,0.661906,1555155708345714,17
-0.587194,0.305622,-0.351889,0.661906,1555155708347050,17
-0.587194,0.305622,-0.351889,0.661906,1555155708348363,17
-0.587194,0.305622,-0.351889,0.661906,1555155708349695,17
-0.587255,0.305561,-0.351767,0.661906,1555155708351004,17
-0.587255,0.305561,-0.351767,0.661906,1555155708352367,17
-0.587255,0.305561,-0.351767,0.661906,1555155708353697,17
-0.587255,0.305561,-0.351767,0.661906,1555155708355009,17
-0.587316,0.305378,-0.351645,0.662028,1555155708356350,17
-0.587316,0.305378,-0.351645,0.662028,1555155708357658,17
-0.587316,0.305378,-0.351645,0.662028,1555155708358973,17
-0.587316,0.305378,-0.351645,0.662028,1555155708360287,17
-0.587316,0.305378,-0.351645,0.662028,1555155708361642,17
-0.587499,0.305011,-0.351218,0.662272,1555155708363003,17
-0.587499,0.305011,-0.351218,0.662272,1555155708364306,17
-0.587499,0.305011,-0.351218,0.662272,1555155708365626,17
-0.587499,0.305011,-0.351218,0.662272,1555155708367044,17
-0.58756,0.304828,-0.350913,0.662455,1555155708368267,17
-0.58756,0.304828,-0.350913,0.662455,1555155708369619,17
-0.58756,0.304828,-0.350913,0.662455,1555155708370969,17
-0.58756,0.304828,-0.350913,0.662455,1555155708372274,17
-0.587743,0.304584,-0.350546,0.662577,1555155708373589,17
-0.587743,0.304584,-0.350546,0.662577,1555155708374923,17
-0.587743,0.304584,-0.350546,0.662577,1555155708376223,17
-0.587743,0.304584,-0.350546,0.662577,1555155708377568,17
-0.587865,0.304279,-0.35018,0.662821,1555155708378894,17
-0.587865,0.304279,-0.35018,0.662821,1555155708380253,17
-0.587865,0.304279,-0.35018,0.662821,1555155708381529,17
-0.587865,0.304279,-0.35018,0.662821,1555155708382902,17
-0.587865,0.304279,-0.35018,0.662821,1555155708384244,17
-0.587988,0.304035,-0.349814,0.662943,1555155708385542,17
-0.587988,0.304035,-0.349814,0.662943,1555155708386851,17
-0.588842,0.302081,-0.347433,0.664408,1555155708539478,18
-0.588842,0.302081,-0.347433,0.664408,1555155708540795,18
-0.588842,0.302081,-0.347433,0.664408,1555155708542104,18
-0.588903,0.301898,-0.347311,0.66453,1555155708543428,18
-0.588903,0.301898,-0.347311,0.66453,1555155708544778,18
-0.589025,0.301593,-0.346945,0.664774,1555155708546118,18
-0.589025,0.301593,-0.346945,0.664774,1555155708547453,18
-0.589025,0.301593,-0.346945,0.664774,1555155708548753,18
-0.589025,0.301593,-0.346945,0.664774,1555155708550106,18
-0.589025,0.301471,-0.346701,0.664897,1555155708551401,18
-0.589025,0.301471,-0.346701,0.664897,1555155708552751,18
-0.589025,0.301471,-0.346701,0.664897,1555155708554070,18
-0.589025,0.301471,-0.346701,0.664897,1555155708555399,18
-0.589025,0.301471,-0.346701,0.664897,1555155708556726,18
-0.589147,0.301227,-0.346457,0.665019,1555155708558040,18
-0.589147,0.301227,-0.346457,0.665019,1555155708559370,18
-0.589147,0.301227,-0.346457,0.665019,1555155708560691,18
-0.589147,0.301227,-0.346457,0.665019,1555155708562065,18
-0.589147,0.301227,-0.346457,0.665019,1555155708563353,18
-0.589208,0.301044,-0.346213,0.665202,1555155708564716,18
-0.589208,0.301044,-0.346213,0.665202,1555155708566048,18
-0.589208,0.301044,-0.346213,0.665202,1555155708567350,18
-0.589208,0.301044,-0.346213,0.665202,1555155708568684,18
-0.589269,0.300861,-0.346029,0.665324,1555155708569984,18
-0.589269,0.300861,-0.346029,0.665324,1555155708571339,18
-0.589269,0.300861,-0.346029,0.665324,1555155708572630,18
-0.589269,0.300861,-0.346029,0.665324,1555155708573975,18
-0.58933,0.300739,-0.345846,0.665385,1555155708575302,18
-0.58933,0.300739,-0.345846,0.665385,1555155708576636,18
-0.58933,0.300739,-0.345846,0.665385,1555155708578010,18
-0.58933,0.300739,-0.345846,0.665385,1555155708579290,18
-0.589391,0.300616,-0.345724,0.665446,1555155708580608,18
-0.589391,0.300616,-0.345724,0.665446,1555155708581959,18
-0.589391,0.300616,-0.345724,0.665446,1555155708583273,18
-0.589391,0.300616,-0.345724,0.665446,1555155708584605,18
-0.589391,0.300616,-0.345724,0.665446,1555155708585909,18
-0.589391,0.300616,-0.345724,0.665446,1555155708587262,18
-0.589941,0.299274,-0.344137,0.666423,1555155708739855,19
-0.589941,0.299274,-0.344137,0.666423,1555155708741198,19
-0.590002,0.299091,-0.343893,0.666545,1555155708742515,19
-0.590002,0.299091,-0.343893,0.666545,1555155708743874,19
-0.590002,0.299091,-0.343893,0.666545,1555155708745168,19
-0.590002,0.299091,-0.343893,0.666545,1555155708746496,19
-0.590063,0.298968,-0.34371,0.666606,1555155708747925,19
-0.590063,0.298968,-0.34371,0.666606,1555155708749145,19
-0.590063,0.298968,-0.34371,0.666606,1555155708750503,19
-0.590063,0.298968,-0.34371,0.666606,1555155708751813,19
-0.590063,0.298968,-0.34371,0.666606,1555155708753133,19
-0.590063,0.298968,-0.34371,0.666606,1555155708754447,19
-0.590063,0.298968,-0.34371,0.666606,1555155708755779,19
-0.590063,0.298968,-0.34371,0.666606,1555155708757135,19
-0.590307,0.298602,-0.343405,0.666789,1555155708758512,19
-0.590307,0.298602,-0.343405,0.666789,1555155708759782,19
-0.590307,0.298602,-0.343405,0.666789,1555155708761110,19
-0.590307,0.298602,-0.343405,0.666789,1555155708762452,19
-0.590307,0.298602,-0.343405,0.666789,1555155708763742,19
-0.590429,0.298358,-0.343161,0.66685,1555155708765079,19
-0.590429,0.298358,-0.343161,0.66685,1555155708766414,19
-0.590429,0.298358,-0.343161,0.66685,1555155708767740,19
-0.590429,0.298358,-0.343161,0.66685,1555155708769055,19
-0.590429,0.298358,-0.343161,0.66685,1555155708770385,19
-0.590429,0.298236,-0.342977,0.666972,1555155708771731,19
-0.590429,0.298236,-0.342977,0.666972,1555155708773054,19
-0.590429,0.298236,-0.342977,0.666972,1555155708774393,19
-0.590429,0.298236,-0.342977,0.666972,1555155708775720,19
-0.590551,0.298114,-0.342855,0.667094,1555155708777025,19
-0.590551,0.298114,-0.342855,0.667094,1555155708778366,19
-0.590551,0.298114,-0.342855,0.667094,1555155708779676,19
-0.590612,0.297992,-0.342672,0.667155,1555155708781000,19
-0.590612,0.297992,-0.342672,0.667155,1555155708782350,19
-0.590612,0.297992,-0.342672,0.667155,1555155708783664,19
-0.590612,0.297992,-0.342672,0.667155,1555155708784998,19
-0.590612,0.297992,-0.342672,0.667155,1555155708786308,19
-0.591467,0.296039,-0.340231,0.668498,1555155708938916,20
-0.591467,0.296039,-0.340231,0.668498,1555155708940229,20
-0.591467,0.296039,-0.340231,0.668498,1555155708941590,20
-0.591467,0.296039,-0.340231,0.668498,1555155708942900,20
-0.591528,0.295855,-0.340109,0.668559,1555155708944251,20
-0.591528,0.295855,-0.340109,0.668559,1555155708945551,20
-0.591528,0.295855,-0.340109,0.668559,1555155708946907,20
-0.591528,0.295855,-0.340109,0.668559,1555155708948205,20
-0.591589,0.295733,-0.339987,0.66862,1555155708949531,20
-0.591589,0.295733,-0.339987,0.66862,1555155708950886,20
-0.591589,0.295733,-0.339987,0.66862,1555155708952217,20
-0.591589,0.295733,-0.339987,0.66862,1555155708953524,20
-0.59165,0.29555,-0.339864,0.668742,1555155708954851,20
-0.59165,0.29555,-0.339864,0.668742,1555155708956165,20
-0.59165,0.29555,-0.339864,0.668742,1555155708957507,20
-0.59165,0.29555,-0.339864,0.668742,1555155708958832,20
-0.59165,0.295489,-0.339742,0.668803,1555155708960139,20
-0.59165,0.295489,-0.339742,0.668803,1555155708961490,20
-0.59165,0.295489,-0.339742,0.668803,1555155708962808,20
-0.59165,0.295489,-0.339742,0.668803,1555155708964133,20
-0.59165,0.295367,-0.339681,0.668925,1555155708965493,20
-0.59165,0.295367,-0.339681,0.668925,1555155708966796,20
-0.59165,0.295367,-0.339681,0.668925,1555155708968130,20
-0.59165,0.295367,-0.339681,0.668925,1555155708969426,20
-0.59165,0.295367,-0.339681,0.668925,1555155708970802,20
-0.59165,0.295245,-0.339559,0.669047,1555155708972125,20
-0.59165,0.295245,-0.339559,0.669047,1555155708973420,20
-0.59165,0.295245,-0.339559,0.669047,1555155708974763,20
-0.59165,0.295245,-0.339559,0.669047,1555155708976079,20
-0.591772,0.295062,-0.339437,0.669108,1555155708977411,20
-0.591772,0.295062,-0.339437,0.669108,1555155708978753,20
-0.591772,0.295062,-0.339437,0.669108,1555155708980084,20
-0.591772,0.295062,-0.339437,0.669108,1555155708981417,20
-0.591772,0.29494,-0.339254,0.66923,1555155708982741,20
-0.591772,0.29494,-0.339254,0.66923,1555155708984134,20
-0.591772,0.29494,-0.339254,0.66923,1555155708985395,20
-0.591772,0.29494,-0.339254,0.66923,1555155708986732,20
-0.592749,0.292987,-0.33724,0.670268,1555155709139315,21
-0.592749,0.292987,-0.33724,0.670268,1555155709140642,21
-0.592749,0.292987,-0.33724,0.670268,1555155709141964,21
-0.592749,0.292987,-0.33724,0.670268,1555155709143328,21
-0.59281,0.292865,-0.336996,0.67039,1555155709144642,21
-0.59281,0.292865,-0.336996,0.67039,1555155709145959,21
-0.59281,0.292865,-0.336996,0.67039,1555155709147296,21
-0.592932,0.29262,-0.336752,0.670451,1555155709148610,21
-0.592932,0.29262,-0.336752,0.670451,1555155709149951,21
-0.592932,0.29262,-0.336752,0.670451,1555155709151263,21
-0.592932,0.29262,-0.336752,0.670451,1555155709152589,21
-0.593054,0.292376,-0.336507,0.670573,1555155709153942,21
-0.593054,0.292376,-0.336507,0.670573,1555155709155273,21
-0.593054,0.292376,-0.336507,0.670573,1555155709156578,21
-0.593054,0.292376,-0.336507,0.670573,1555155709157893,21
-0.593054,0.292376,-0.336507,0.670573,1555155709159255,21
-0.593054,0.292254,-0.336324,0.670695,1555155709160565,21
-0.593054,0.292254,-0.336324,0.670695,1555155709161901,21
