q_w,q_x,q_y,q_z,t
-0.607642,0.256454661488533,-0.29570266604423523,0.6911733373999596,1555155712344270.0
-0.6076419986784458,0.2564240023493767,-0.2956719994544983,0.6912040002644062,1555155712345594.0
-0.6076570600271225,0.2563938796520233,-0.29562681168317795,0.6912190616130829,1555155712346906.0
-0.607672568410635,0.2563628628849983,-0.29558029025793076,0.6912345699965954,1555155712348257.0
-0.607688020914793,0.2563319653272629,-0.2955339401960373,0.6912500225007534,1555155712349603.0
-0.6077030003070831,0.25630199909210205,-0.295489,0.6912649981677532,1555155712350908.0
-0.6076863221824169,0.2562686428427696,-0.295489,0.6912816762924194,1555155712352368.0
-0.6076716408133507,0.25623928010463715,-0.295489,0.6912963576614857,1555155712353653.0
-0.6076572872698307,0.2562105730175972,-0.295489,0.6913107112050056,1555155712354909.0
-0.607642000541091,0.25618,-0.29548899829387665,0.6913259997963905,1555155712356247.0
-0.6076541356742382,0.25618,-0.2955132685601711,0.6913138646632433,1555155712357561.0
-0.607665928080678,0.25618,-0.295536857098341,0.6913020722568035,1555155712358838.0
-0.6076784059405327,0.25618,-0.2955618090927601,0.6912895943969488,1555155712360189.0
-0.6076906342059374,0.25618,-0.2955862656235695,0.6912773661315441,1555155712361513.0
-0.6077030003070831,0.2561799995601177,-0.2956109996885061,0.6912650000303984,1555155712362852.0
-0.6076909005641937,0.2561920993030071,-0.29562309943139553,0.691252900287509,1555155712364167.0
-0.6076785530894995,0.2562044467777014,-0.2956354469060898,0.6912405528128147,1555155712365509.0
-0.6076660770922899,0.2562169227749109,-0.29564792290329933,0.6912280768156052,1555155712366865.0
-0.6076540984213352,0.25622890144586563,-0.29565990157425404,0.6912160981446505,1555155712368167.0
-0.607642000541091,0.256241,-0.2956719994544983,0.691204,1555155712369482.0
-0.6076333113014698,0.256241,-0.29568068869411945,0.691204,1555155712370802.0
-0.6076245456933975,0.256241,-0.29568945430219173,0.691204,1555155712372134.0
-0.6076155733317137,0.256241,-0.2956984266638756,0.691204,1555155712373497.0
-0.6076071299612522,0.256241,-0.29570687003433704,0.691204,1555155712374780.0
-0.6075984016060829,0.256241,-0.29571559838950634,0.691204,1555155712376106.0
-0.6075896881520748,0.256241,-0.29572431184351444,0.691204,1555155712377430.0
-0.607581,0.256241,-0.29573299999999997,0.6912040002644062,1555155712378750.0
-0.607581,0.256241,-0.29573299999999997,0.6912165880203247,1555155712380131.0
-0.607581,0.256241,-0.29573299999999997,0.6912282481789589,1555155712381410.0
-0.607581,0.256241,-0.29573299999999997,0.691240644082427,1555155712382770.0
-0.607581,0.256241,-0.29573299999999997,0.6912528313696384,1555155712384107.0
-0.6075809998437762,0.2562409993261099,-0.29573299922049046,0.6912650000303984,1555155712385442.0
-0.6075830482877791,0.25623178109526634,-0.29572582989931107,0.6912696175277233,1555155712386734.0
-0.6078249998390675,0.2551430016756058,-0.2948789969086647,0.6918149963021278,1555155712539323.0
-0.6078377850353718,0.2550916448235512,-0.2948278561234474,0.6918533593416214,1555155712540718.0
-0.607849583029747,0.25504426658153534,-0.2947806641459465,0.6918887495994568,1555155712542005.0
-0.6078620757907629,0.25499408692121506,-0.29473069310188293,0.6919262260198593,1555155712543368.0
-0.6078739631921053,0.25494634360074997,-0.29468313604593277,0.6919618919491768,1555155712544665.0
-0.6078860014677048,0.25489799678325653,-0.29463499784469604,0.6919980011880398,1555155712545978.0
-0.6079169511795044,0.2548361122608185,-0.2945419102907181,0.6920134760439396,1555155712547322.0
-0.6079480275511742,0.25477394461631775,-0.2944484204053879,0.6920290142297745,1555155712548672.0
-0.6079789996147156,0.2547120153903961,-0.29435525834560394,0.6920444965362549,1555155712550017.0
-0.608008,0.2546539977192879,-0.29426799714565277,0.6920589953660965,1555155712551277.0
-0.608008,0.2546079605817795,-0.29419127106666565,0.6921203881502151,1555155712552622.0
-0.608008,0.2545626685023308,-0.2941157817840576,0.6921807676553726,1555155712553945.0
-0.608008,0.2545161172747612,-0.29403819143772125,0.6922428458929062,1555155712555305.0
-0.6080079972743988,0.2544710040092468,-0.2939630001783371,0.6923029981553555,1555155712556623.0
-0.6080383360385895,0.2544103264808655,-0.2938719838857651,0.6923181675374508,1555155712557935.0
-0.6080686300992966,0.2543497383594513,-0.293781116604805,0.6923333145678043,1555155712559245.0
-0.6080995723605156,0.25428786873817444,-0.2936882972717285,0.6923487819731236,1555155712560583.0
-0.6081300005316734,0.25422699749469757,-0.2935969978570938,0.6923639997839928,1555155712561899.0
-0.6081453263759613,0.25418101996183395,-0.2935356944799423,0.6924099773168564,1555155712563235.0
-0.6081605590879917,0.254135325551033,-0.2934747636318207,0.6924556717276573,1555155712564563.0
-0.6081758961081505,0.254089318215847,-0.2934134155511856,0.6925016790628433,1555155712565900.0
-0.6081910002976656,0.2540439963340759,-0.29335299879312515,0.6925469990819693,1555155712567217.0
-0.6082031540572643,0.2540075331926346,-0.2933165356516838,0.692559152841568,1555155712568541.0
-0.6082152351737022,0.25397129356861115,-0.29328029602766037,0.6925712339580059,1555155712569857.0
-0.6082272790372372,0.25393515825271606,-0.2932441681623459,0.6925832778215408,1555155712571169.0
-0.6082397624850273,0.25389770418405533,-0.29320671409368515,0.692595761269331,1555155712572529.0
-0.6082520000636578,0.2538610026240349,-0.2931700013577938,0.6926079988479614,1555155712573862.0
-0.6082642879337072,0.2538241371512413,-0.29314542189240456,0.6926325745880604,1555155712575199.0
-0.6082765944302082,0.25378721952438354,-0.2931208088994026,0.6926571875810623,1555155712576538.0
-0.6082886159420013,0.25375115871429443,-0.29309676587581635,0.6926812343299389,1555155712577846.0
-0.6083007846027613,0.2537146508693695,-0.2930724285542965,0.6927055716514587,1555155712579170.0
-0.608313,0.25367800146341324,-0.293048,0.6927300000000001,1555155712580499.0
-0.608313,0.25366218388080597,-0.293048,0.6927300000000001,1555155712581875.0
-0.608313,0.2536475136876106,-0.293048,0.6927300000000001,1555155712583151.0
-0.608313,0.2536323852837086,-0.293048,0.6927300000000001,1555155712584467.0
-0.6083130000624806,0.2536169998347759,-0.29304799996316433,0.6927299997769296,1555155712585805.0
-0.6083140419796109,0.2536118235439062,-0.29304385744035244,0.692733108997345,1555155712587109.0
-0.608436,0.253006,-0.292559,0.6930970000000001,1555155712739733.0
-0.6084969993680716,0.25282299891114235,-0.29249799996614456,0.693096999078989,1555155712741042.0
-0.6085094213485718,0.2527981549501419,-0.2924731560051441,0.6931094229221344,1555155712742395.0
-0.6085216961801052,0.25277360156178474,-0.29244860634207726,0.6931216977536678,1555155712743732.0
-0.608533576130867,0.25274984166026115,-0.29242484644055367,0.6931335777044296,1555155712745026.0
-0.6085458695888519,0.2527252547442913,-0.2924002595245838,0.6931458711624146,1555155712746365.0
-0.6085579991340637,0.252700999379158,-0.29237599670886993,0.6931580007076263,1555155712747686.0
-0.6085887104272842,0.25265492498874664,-0.29232992231845856,0.6931733563542366,1555155712749037.0
-0.6086191758513451,0.2526092231273651,-0.292284220457077,0.693188589066267,1555155712750377.0
-0.6086490750312805,0.25256437808275223,-0.29223937541246414,0.6932035386562347,1555155712751692.0
-0.60868,0.2525179982185364,-0.2921930029988289,0.6932189986109734,1555155712753052.0
-0.60868,0.25247301161289215,-0.29214801639318466,0.6932489946484566,1555155712754350.0
-0.60868,0.2524260878562927,-0.29210109263658524,0.6932802796363831,1555155712755704.0
-0.60868,0.2523815482854843,-0.2920565530657768,0.6933099702000618,1555155712756989.0
-0.608679998666048,0.25233499705791473,-0.29200999438762665,0.693341001868248,1555155712758332.0
-0.6086951419711113,0.25227442383766174,-0.29194942116737366,0.6933712884783745,1555155712759643.0
-0.608710702508688,0.25221218168735504,-0.29188717901706696,0.6934024021029472,1555155712760990.0
-0.6087261103093624,0.2521505504846573,-0.2918255478143692,0.6934332177042961,1555155712762324.0
-0.6087410002946854,0.2520909979939461,-0.2917660027742386,0.693462997674942,1555155712763613.0
-0.6087563782930374,0.2520446181297302,-0.2917044907808304,0.6934937536716461,1555155712764949.0
-0.608771488070488,0.25199903547763824,-0.29164403676986694,0.6935239732265472,1555155712766262.0
-0.6087871193885803,0.2519518882036209,-0.29158152639865875,0.6935552358627319,1555155712767620.0
-0.6088019981980324,0.25190699845552444,-0.29152200371026993,0.6935849990695715,1555155712768913.0
-0.6088267154991627,0.25185756385326385,-0.29147256910800934,0.6935973577201366,1555155712770263.0
-0.6088507734239101,0.2518094480037689,-0.2914244532585144,0.6936093866825104,1555155712771577.0
-0.6088753826916218,0.25176022946834564,-0.2913752347230911,0.6936216913163662,1555155712772921.0
-0.6088998094201088,0.2517113760113716,-0.2913263812661171,0.6936339046806097,1555155712774255.0
-0.6089239995926619,0.2516629993915558,-0.2912779971957207,0.6936459988355637,1555155712775576.0
-0.6089339666068554,0.2516430616378784,-0.2912479341030121,0.693665936589241,1555155712776878.0
-0.6089442484080791,0.2516225017607212,-0.2912169173359871,0.6936864964663982,1555155712778221.0
-0.6089542228728533,0.25160254910588264,-0.2911868318915367,0.6937064491212368,1555155712779524.0
-0.6089644972234964,0.25158200040459633,-0.2911558374762535,0.6937269978225231,1555155712780866.0
-0.6089750155806541,0.2515609636902809,-0.2911241129040718,0.6937480345368385,1555155712782240.0
-0.6089849998243153,0.25154099985957146,-0.2910939995199442,0.6937680002301931,1555155712783544.0
-0.6089880522340536,0.2515313271433115,-0.29108280688524246,0.6937730880454183,1555155712784850.0
-0.60899125225842,0.25152118504047394,-0.29107107408344746,0.6937784207984805,1555155712786219.0
-0.6089942953549325,0.2515115402638912,-0.29105991683900356,0.6937834927812219,1555155712787521.0
-0.6093510016798973,0.2503810003399849,-0.2897519990801811,0.6943779999999999,1555155712940139.0
-0.6093818321824074,0.2503501623868942,-0.28972116112709045,0.6943779999999999,1555155712941470.0
-0.609412,0.2503199987113476,-0.2896910011768341,0.6943779997527599,1555155712942772.0
-0.609412,0.25030479580163956,-0.28966034203767776,0.694393202662468,1555155712944111.0
-0.609412,0.25028980523347855,-0.28963012248277664,0.694408193230629,1555155712945431.0
-0.609412,0.250274658203125,-0.28959957510232925,0.6944233402609825,1555155712946765.0
-0.6094119995832443,0.25025899708271027,-0.2895679995417595,0.694439,1555155712948144.0
-0.6094416305422783,0.250214546918869,-0.2895531840622425,0.694439,1555155712949431.0
-0.6094721332192421,0.2501687929034233,-0.2895379327237606,0.694439,1555155712950756.0
-0.6095023453235626,0.2501234784722328,-0.28952282667160034,0.694439,1555155712952068.0
-0.609534,0.2500759959220886,-0.2895070016384125,0.6944390013813972,1555155712953443.0
-0.609534,0.2500155568122864,-0.2894868589937687,0.694459144026041,1555155712954745.0
-0.609534,0.2499542087316513,-0.28946640715003014,0.6944795958697796,1555155712956067.0
-0.609534002840519,0.24989300221204758,-0.28944599628448486,0.6944999992847443,1555155712957386.0
-0.609565906226635,0.24984515458345413,-0.2893981486558914,0.694515947252512,1555155712958775.0
-0.6095950081944466,0.24980150163173676,-0.28935449570417404,0.6945304982364178,1555155712960042.0
-0.6096263751387596,0.24975444376468658,-0.28930743783712387,0.6945461854338646,1555155712961408.0
-0.6096560000000001,0.24971000105142593,-0.28926300071179867,0.6945610009133816,1555155712962698.0
-0.6096560000000001,0.24967321753501892,-0.28925074078142643,0.694573262706399,1555155712964042.0
-0.6096560000000001,0.24963726103305817,-0.289238752797246,0.6945852488279343,1555155712965356.0
-0.6096560000000001,0.2496013268828392,-0.2892267759889364,0.6945972256362438,1555155712966669.0
-0.6096560000000001,0.24956484884023666,-0.28921461664140224,0.694609384983778,1555155712968002.0
-0.609655998647213,0.2495269998908043,-0.2892019972205162,0.6946220006793737,1555155712969385.0
-0.6096792705357075,0.2494920864701271,-0.289167083799839,0.6946338284760714,1555155712970644.0
-0.6097042076289654,0.24945468455553055,-0.28912968188524246,0.6946465000510216,1555155712971993.0
-0.6097290143370628,0.2494174763560295,-0.2890924736857414,0.6946591082960367,1555155712973335.0
-0.6097528226673603,0.24938175827264786,-0.28905675560235977,0.694671206176281,1555155712974623.0
-0.6097779999999999,0.24934399873018265,-0.28901899978518486,0.6946839988231659,1555155712975985.0
-0.6097779999999999,0.24931363761425018,-0.28900381922721863,0.6946991793811321,1555155712977302.0
-0.6097779999999999,0.24928317964076996,-0.2889885939657688,0.6947144083678722,1555155712978623.0
-0.6097779999999999,0.24925245344638824,-0.28897322714328766,0.6947297714650631,1555155712979956.0
-0.6097779981791973,0.24922199999999997,-0.28895799815654755,0.694745,1555155712981277.0
-0.6097936406731606,0.24922199999999997,-0.2889110594987869,0.694745,1555155712982644.0
-0.609808474779129,0.24922199999999997,-0.2888665646314621,0.694745,1555155712983940.0
-0.6098235361278057,0.24922199999999997,-0.28882138431072235,0.694745,1555155712985256.0
-0.609839,0.24922199999999997,-0.288775,0.694745,1555155712986607.0
-0.6103279963135719,0.24800099432468414,-0.28731000423431396,0.6953549981117249,1555155713139209.0
-0.6103579178452492,0.24794116616249084,-0.28725017607212067,0.6953849121928215,1555155713140515.0
-0.6103890000000001,0.2478789985179901,-0.28718800097703934,0.6954160034656525,1555155713141872.0
-0.6103890000000001,0.24786383658647537,-0.28715767711400986,0.695446327328682,1555155713143186.0
-0.6103890000000001,0.2478484772145748,-0.28712695837020874,0.6954770460724831,1555155713144517.0
-0.6103890000000001,0.24783317372202873,-0.2870963513851166,0.6955076530575752,1555155713145843.0
-0.6103889998048544,0.2478180006146431,-0.2870659977197647,0.6955379992723465,1555155713147158.0
-0.6104013025760651,0.24778109788894653,-0.28702909499406815,0.6955503020435572,1555155713148497.0
-0.6104134675115347,0.2477445974946022,-0.2869925945997238,0.6955624669790268,1555155713149821.0
-0.6104256138205528,0.24770815670490265,-0.28695615381002426,0.6955746132880449,1555155713151143.0
-0.6104379538446665,0.24767114222049713,-0.28691913932561874,0.6955869533121586,1555155713152486.0
-0.61045,0.24763499945402145,-0.28688300028443336,0.6955990009009838,1555155713153797.0
-0.61045,0.24760323762893677,-0.2868671156466007,0.6956148818135262,1555155713155190.0
-0.61045,0.2475738674402237,-0.2868524305522442,0.695629570633173,1555155713156478.0
-0.61045,0.2475435584783554,-0.28683727607131004,0.6956447213888168,1555155713157807.0
-0.6104499995708466,0.24751300364732742,-0.28682199865579605,0.6956599988043308,1555155713159147.0
-0.6104700192809105,0.24747296422719955,-0.2867819592356682,0.6956800185143948,1555155713160434.0
-0.6104905940592289,0.24743181467056274,-0.28674080967903137,0.6957005932927132,1555155713161757.0
-0.6105109993368387,0.2473910003900528,-0.2866999991238117,0.6957210004329681,1555155713163069.0
-0.6105234008282423,0.24735359102487564,-0.28668759763240814,0.6957334019243717,1555155713164427.0
-0.6105352994054556,0.24731770157814026,-0.28667569905519485,0.695745300501585,1555155713165730.0
-0.61054777354002,0.2472800761461258,-0.28666322492063046,0.6957577746361494,1555155713167096.0
-0.6105597168207169,0.24724404513835907,-0.2866512816399336,0.6957697179168463,1555155713168404.0
-0.610572,0.24720700085163116,-0.2866389974951744,0.695782,1555155713169749.0
-0.610572,0.24717703461647034,-0.2866090312600136,0.695782,1555155713171050.0
-0.610572,0.24714647233486176,-0.286578468978405,0.695782,1555155713172377.0
-0.610572,0.24711544811725616,-0.2865474447607994,0.695782,1555155713173724.0
-0.6105719991028309,0.24708500131964684,-0.28651699982583523,0.6957820001989603,1555155713175046.0
-0.6105847395956516,0.24705952405929565,-0.2865040525794029,0.695794740691781,1555155713176426.0
-0.6105962693691254,0.24703646451234818,-0.28649233281612396,0.6958062704652548,1555155713177675.0
-0.6106084901839495,0.24701201915740967,-0.28647991083562374,0.6958184912800789,1555155713178999.0
-0.6106208339333534,0.24698733538389206,-0.28646736592054367,0.6958308350294828,1555155713180336.0
-0.6106330007314682,0.24696300000000002,-0.2864550016820431,0.695843,1555155713181654.0
-0.6106493808329105,0.24696300000000002,-0.28643862158060074,0.695843,1555155713183086.0
-0.6106634698808193,0.24696300000000002,-0.28642452880740166,0.695843,1555155713184318.0
-0.6106789223849773,0.24696300000000002,-0.28640907630324364,0.695843,1555155713185669.0
-0.610694,0.24696300000000002,-0.286394,0.695843,1555155713186987.0
-0.611121,0.24623100459575653,-0.28547899425029755,0.6960870027542114,1555155713339591.0
-0.611121,0.2461688071489334,-0.2854167968034744,0.696118101477623,1555155713340942.0
-0.6111210007220507,0.2461090013384819,-0.2853569984436035,0.6961480006575584,1555155713342241.0
-0.6111330818384886,0.24608483910560608,-0.2853328362107277,0.6961600817739964,1555155713343555.0
-0.6111451350152493,0.24606073275208473,-0.28530872985720634,0.696172134950757,1555155713344866.0
-0.6111575178802013,0.24603596702218056,-0.28528396412730217,0.6961845178157091,1555155713346213.0
-0.6111698020249605,0.2460114024579525,-0.2852593995630741,0.6961968019604683,1555155713347549.0
-0.6111820004880428,0.24598699808120728,-0.2852350026369095,0.6962090004235506,1555155713348876.0
-0.6112071871757507,0.24594921618700027,-0.2851972207427025,0.6962218005210161,1555155713350243.0
-0.6112309396266937,0.24591359496116638,-0.2851615995168686,0.6962338723242283,1555155713351532.0
-0.6112559251487255,0.24587611109018326,-0.28512411564588547,0.6962465699762106,1555155713352888.0
-0.6112797148525715,0.2458404302597046,-0.2850884348154068,0.6962586585432291,1555155713354179.0
-0.611304,0.24580399692058563,-0.28505200147628784,0.6962710022926331,1555155713355497.0
-0.611304,0.24577321112155914,-0.28499068319797516,0.6963015347719193,1555155713356834.0
-0.611304,0.24574273079633713,-0.28492996096611023,0.6963317766785622,1555155713358158.0
-0.611304,0.24571166932582855,-0.2848680913448334,0.6963625848293304,1555155713359507.0
-0.6113040000200272,0.2456810027360916,-0.2848069965839386,0.6963930018246174,1555155713360839.0
-0.6113661974668503,0.24557790160179138,-0.28472451865673065,0.6964136213064194,1555155713362181.0
-0.6114258468151093,0.245479017496109,-0.2846454232931137,0.6964333988726139,1555155713363468.0
-0.611488,0.24537599831819534,-0.28456299751996994,0.6964539997279644,1555155713364809.0
-0.611488,0.24533967673778534,-0.28451457619667053,0.6964782103896141,1555155713366131.0
-0.611488,0.24530195444822311,-0.2844642773270607,0.696503359824419,1555155713367504.0
-0.611488,0.24526645988225937,-0.28441695123910904,0.6965270228683949,1555155713368796.0
-0.611488,0.24522989243268967,-0.28436819463968277,0.696551401168108,1555155713370127.0
-0.6114879995584488,0.2451929971575737,-0.2843189984560013,0.6965759992599487,1555155713371470.0
-0.6115078926086426,0.24516315758228302,-0.2842891588807106,0.6965859457850456,1555155713372766.0
-0.6115281246602535,0.24513281136751175,-0.28425880521535873,0.6965960618108511,1555155713374084.0
-0.6115485392510891,0.2451021894812584,-0.2842281833291054,0.6966062691062689,1555155713375414.0
-0.6115690618753433,0.2450714036822319,-0.2841974049806595,0.696616530418396,1555155713376751.0
-0.611589353531599,0.24504096806049347,-0.28416696190834045,0.6966266762465239,1555155713378073.0
-0.61161,0.24501000344753265,-0.28413599729537964,0.6966369971632957,1555155713379418.0
-0.61161,0.24497970938682556,-0.284090556204319,0.6966672912240028,1555155713380734.0
-0.61161,0.244948610663414,-0.28404390811920166,0.6966983899474144,1555155713382085.0
-0.61161,0.24491702765226364,-0.2839965373277664,0.6967299655079842,1555155713383457.0
-0.6116100000217557,0.24488800019025803,-0.2839529998600483,0.6967589999549091,1555155713384718.0
-0.6116115525364876,0.24488386046141386,-0.2839457467198372,0.6967621045187116,1555155713386035.0
-0.6116130978334695,0.2448797393590212,-0.2839385252445936,0.6967651955783367,1555155713387346.0
-0.6117930002510548,0.24440000019967556,-0.2830980010330677,0.697125,1555155713539961.0
-0.6118054520338774,0.2443875465542078,-0.2830730937421322,0.697125,1555155713541320.0
-0.6118174009025097,0.24437559768557549,-0.28304919600486755,0.697125,1555155713542624.0
-0.6118297893553972,0.24436320923268795,-0.2830244190990925,0.697125,1555155713543976.0
-0.6118421778082848,0.24435082077980042,-0.2829996421933174,0.697125,1555155713545328.0
-0.611854,0.2443390004336834,-0.2829759996384382,0.6971250008791685,1555155713546618.0
-0.611854,0.24432680010795593,-0.28296379931271076,0.697137201204896,1555155713547946.0
-0.611854,0.24431469105184078,-0.2829516902565956,0.6971493102610111,1555155713549264.0
-0.611854,0.24430191330611706,-0.2829389125108719,0.6971620880067348,1555155713550655.0
-0.611854,0.24429043009877205,-0.2829274293035269,0.6971735712140799,1555155713551905.0
-0.611854,0.24427799880504608,-0.28291499987244606,0.6971860006451607,1555155713553258.0
-0.611854,0.24424725770950317,-0.2828996293246746,0.6972013711929321,1555155713554594.0
-0.611854,0.2442166954278946,-0.2828843519091606,0.6972166486084461,1555155713555922.0
-0.611854,0.24418609589338303,-0.28286904841661453,0.6972319521009922,1555155713557252.0
-0.6118539981544018,0.24415600299835205,-0.28285399824380875,0.6972470000000001,1555155713558560.0
-0.6118692047894001,0.2441253364086151,-0.2828235849738121,0.6972470000000001,1555155713559887.0
-0.6118844896554947,0.24409451335668564,-0.2827930152416229,0.6972470000000001,1555155713561221.0
-0.6118996515870094,0.24406394362449646,-0.28276269137859344,0.6972470000000001,1555155713562544.0
-0.6119149997830391,0.24403300136327744,-0.2827320024371147,0.6972469985485077,1555155713563883.0
-0.6119298487901688,0.24398846179246902,-0.282702311873436,0.6972618438303471,1555155713565182.0
-0.6119451746344566,0.2439424768090248,-0.28267165273427963,0.6972771733999252,1555155713566523.0
-0.6119599640369415,0.24389810860157013,-0.28264207392930984,0.6972919628024101,1555155713567817.0
-0.6119760014116764,0.2438500002026558,-0.2826099991798401,0.697308,1555155713569220.0
-0.611995492130518,0.24383050948381424,-0.28260025195777416,0.697308,1555155713570485.0
-0.6120160184800625,0.24380998313426971,-0.2825899887830019,0.697308,1555155713571817.0
-0.6120372079312801,0.24378879368305206,-0.2825793940573931,0.697308,1555155713573192.0
-0.6120570115745068,0.24376899376511574,-0.2825694940984249,0.697308,1555155713574477.0
-0.6120774112641811,0.24374859035015106,-0.2825592923909426,0.697308,1555155713575801.0
-0.6120979990810156,0.24372800067067146,-0.2825490012764931,0.697308000177145,1555155713577137.0
-0.6121103372424841,0.24371566250920296,-0.28251198679208755,0.6973203364759684,1555155713578480.0
-0.6121225096285343,0.24370349012315273,-0.28247547149658203,0.6973325088620186,1555155713579805.0
-0.6121346727013588,0.24369132705032825,-0.2824389785528183,0.6973446737974882,1555155713581129.0
-0.612146807834506,0.24367919005453587,-0.28240257501602173,0.6973568089306355,1555155713582450.0
-0.6121589997783303,0.24366699904203415,-0.28236600011587143,0.6973689999431372,1555155713583777.0
-0.6121654538437724,0.24365193024277687,-0.2823493182659149,0.6973749250173569,1555155713585146.0
-0.612171403132379,0.2436380386352539,-0.28233394026756287,0.697380387224257,1555155713586408.0
-0.612890999764204,0.24195799976587296,-0.2804739996790886,0.698041,1555155713739046.0
-0.6129122823476791,0.24193671718239784,-0.2804527208209038,0.698041,1555155713740439.0
-0.6129318177700043,0.2419171817600727,-0.28043318167328835,0.698041,1555155713741718.0
-0.612952,0.24189700186252594,-0.28041299991309643,0.6980409994721413,1555155713743039.0
-0.612952,0.2418730929493904,-0.28040104545652866,0.698052953928709,1555155713744344.0
-0.612952,0.24184858053922653,-0.2803887873888016,0.6980652119964361,1555155713745682.0
-0.612952,0.24182382971048355,-0.2803764119744301,0.6980775874108076,1555155713747033.0
-0.612952,0.24180012196302414,-0.2803645581007004,0.6980894412845373,1555155713748327.0
-0.612952,0.24177500046789646,-0.28035200014710426,0.6981020011007786,1555155713749698.0
-0.612952,0.24176277592778206,-0.2803397737443447,0.6981264539062977,1555155713751023.0
-0.612952,0.2417509276419878,-0.28032792545855045,0.6981501504778862,1555155713752307.0
-0.612952,0.2417385634034872,-0.28031556122004986,0.6981748789548874,1555155713753647.0
-0.612952,0.2417264673858881,-0.28030346520245075,0.6981990709900856,1555155713754958.0
-0.6129520013928413,0.2417140007019043,-0.28029099851846695,0.6982240006327629,1555155713756309.0
-0.6129673272371292,0.24166802316904068,-0.28024476766586304,0.6982393264770508,1555155713757641.0
-0.6129827089607716,0.24162188172340393,-0.280198372900486,0.6982547082006931,1555155713758978.0
-0.6129975393414497,0.2415773868560791,-0.28015363961458206,0.6982695385813713,1555155713760267.0
-0.613013,0.24153099954128265,-0.2801069989800453,0.6982849985361099,1555155713761611.0
-0.613013,0.24147005379199982,-0.2800663635134697,0.6983053162693977,1555155713762934.0
-0.613013,0.24140876531600952,-0.28002551198005676,0.6983257420361042,1555155713764264.0
-0.6130129992961884,0.24134800024330616,-0.2799850031733513,0.6983460001647472,1555155713765583.0
-0.6130255628377199,0.24133563973009586,-0.2799355611205101,0.6983583606779575,1555155713766926.0
-0.6130380500108004,0.24132335372269154,-0.2798864170908928,0.698370648548007,1555155713768261.0
-0.6130501180887222,0.24131148122251034,-0.279838927090168,0.6983825191855431,1555155713769551.0
-0.6130627449601889,0.24129905551671982,-0.2797892242670059,0.6983949448913336,1555155713770901.0
-0.6130749993026257,0.241287000477314,-0.27974099665880203,0.6984070017933846,1555155713772211.0
-0.6130902282893658,0.24124132096767426,-0.2796953171491623,0.6984222307801247,1555155713773540.0
-0.613105658441782,0.24119501560926437,-0.279649019241333,0.6984376609325409,1555155713774887.0
-0.6131207384169102,0.24114978313446045,-0.2796037793159485,0.6984527409076691,1555155713776203.0
-0.613136000931263,0.24110399931669235,-0.279558002948761,0.6984679996967316,1555155713777535.0
-0.6131511777639389,0.24108882620930672,-0.2795124724507332,0.6984831765294075,1555155713778857.0
-0.6131661012768745,0.24107390269637108,-0.27946770936250687,0.6984981000423431,1555155713780157.0
-0.6131815277040005,0.24105847626924515,-0.2794214263558388,0.6985135264694691,1555155713781501.0
-0.6131969997659326,0.2410429995507002,-0.27937500178813934,0.6985290003940463,1555155713782849.0
-0.6132028019055724,0.24102874100208282,-0.27935758605599403,0.6985358586534858,1555155713784203.0
-0.613208407536149,0.2410149648785591,-0.2793407589197159,0.698542483150959,1555155713785511.0
-0.6132139740511775,0.241001283749938,-0.2793240509927273,0.6985490620136261,1555155713786810.0
-0.6138680018484592,0.23939400166273117,-0.2773610055446625,0.6993220001459122,1555155713939424.0
-0.6138886250555515,0.2393527552485466,-0.2772991359233856,0.6993429623544216,1555155713940777.0
-0.6139089092612267,0.23931217938661575,-0.27723826467990875,0.6993635818362236,1555155713942108.0
-0.6139289997518063,0.23927199840545654,-0.27717799693346024,0.6993840001523495,1555155713943426.0
-0.6139414850622416,0.23922205716371536,-0.2771403342485428,0.6993964854627848,1555155713944782.0
-0.6139535941183567,0.23917362838983536,-0.27710381150245667,0.6994085945188999,1555155713946097.0
-0.6139658484607935,0.2391246035695076,-0.27706684172153473,0.6994208488613367,1555155713947428.0
-0.6139778271317482,0.23907668888568878,-0.27703071385622025,0.6994328275322914,1555155713948729.0
-0.6139899999999999,0.23902799934148788,-0.27699399925768375,0.6994450017809868,1555155713950051.0
-0.6139899999999999,0.23899081349372864,-0.2769816033542156,0.699469793587923,1555155713951401.0
-0.6139899999999999,0.2389548048377037,-0.276969600468874,0.6994937993586063,1555155713952708.0
-0.6139899999999999,0.2389182224869728,-0.27695740573108196,0.6995181888341904,1555155713954036.0
-0.6139899999999999,0.23888128250837326,-0.2769450917840004,0.6995428167283535,1555155713955377.0
-0.6139900013804436,0.23884499818086624,-0.2769329994916916,0.6995670013129711,1555155713956694.0
-0.6140059605240822,0.23881307989358902,-0.27688512206077576,0.6995829604566097,1555155713958086.0
-0.6140202805399895,0.23878443986177444,-0.2768421694636345,0.6995972767472267,1555155713959335.0
-0.6140355952084064,0.2387538105249405,-0.27679622173309326,0.699612595140934,1555155713960671.0
-0.614051,0.2387229986488819,-0.27674999833106995,0.6996279992163181,1555155713962015.0
-0.614051,0.23870790749788284,-0.2767349109053612,0.6996430903673172,1555155713963321.0
-0.614051,0.23869271576404572,-0.27671971544623375,0.6996582821011543,1555155713964636.0
-0.614051,0.23867710679769516,-0.2767041102051735,0.6996738873422146,1555155713965987.0
