angv_x,angv_y,angv_z,lina_x,lina_y,lina_z
3.375,-0.125,0.375,-0.09,0.19,0.04
3.375,-0.125,0.375,-0.09,0.19,0.04
3.375,-0.125,0.375,-0.09,0.19,0.04
3.375,-0.125,0.375,-0.09,0.19,0.04
3.375,-0.125,0.375,-0.18,0.06,0.03
3.375,-0.125,0.375,-0.18,0.06,0.03
3.375,-0.125,0.375,-0.18,0.06,0.03
2.875,-0.375,-0.1875,-0.18,0.06,0.03
2.875,-0.375,-0.1875,0.07,0,-0.12
2.0625,-0.75,-0.375,0.13,-0.15,-0.02
2.0625,-0.75,-0.375,-0.13,-0.07,0.11
2.0625,-0.75,-0.375,-0.13,-0.07,0.11
3.0625,0.375,0.375,-0.13,-0.07,0.11
3.0625,0.375,0.375,0.03,-0.08,0.06
3.0625,0.375,0.375,0.03,-0.08,0.06
3.0625,0.375,0.375,0.03,-0.08,0.06
2.625,0.1875,-0.75,0.03,-0.08,0.06
2.625,0.1875,-0.75,-0.2,0.14,0.05
2.625,0.1875,-0.75,-0.2,0.14,0.05
2.625,0.1875,-0.75,-0.2,0.14,0.05
2.625,0.1875,-0.75,-0.2,0.14,0.05
3.625,0.5,0.375,-0.2,0.14,0.05
3.625,0.5,0.375,-0.15,-0.04,-0.05
3.625,0.5,0.375,-0.15,-0.04,-0.05
3.0625,0.1875,-0.5625,0.05,0.07,0.02
3.0625,0.1875,-0.5625,0.05,0.07,0.02
2.9375,-0.625,0.3125,0.05,0.07,0.02
2.9375,-0.625,0.3125,-0.19,0.01,0.04
2.9375,-0.625,0.3125,-0.19,0.01,0.04
2.9375,-0.625,0.3125,-0.19,0.01,0.04
3.0625,0.3125,0.0625,-0.19,0.01,0.04
3.0625,0.3125,0.0625,0.04,0.24,-0.03
3.0625,0.3125,0.0625,0.04,0.24,-0.03
3.0625,0.3125,0.0625,0.04,0.24,-0.03
3.625,0.1875,0.25,0.04,0.24,-0.03
3.625,0.1875,0.25,-0.17,0.22,0.02
3.625,0.1875,0.25,-0.17,0.22,0.02
3.625,0.1875,0.25,-0.17,0.22,0.02
3.625,0.1875,0.25,-0.17,0.22,0.02
2.375,-0.1875,-0.375,-0.17,0.22,0.02
2.375,-0.1875,-0.375,0.08,0.05,0.05
2.375,-0.1875,-0.375,0.08,0.05,0.05
2.625,0.3125,0.6875,0.08,0.05,0.05
2.625,0.3125,0.6875,-0.27,0,0.06
2.625,0.3125,0.6875,-0.27,0,0.06
2.625,0.3125,0.6875,-0.27,0,0.06
3.0625,0.6875,0.625,0.07,0.18,-0.02
3.0625,0.6875,0.625,-0.2,0.14,0.06
3.0625,0.6875,0.625,-0.2,0.14,0.06
3.0625,0.6875,0.625,-0.2,0.14,0.06
2.3125,0.625,-0.5625,-0.2,0.14,0.06
2.3125,0.625,-0.5625,0,0,0.08
2.3125,0.625,-0.5625,0,0,0.08
2.3125,0.625,-0.5625,0,0,0.08
2.625,0.6875,0.9375,0,0,0.08
2.625,0.6875,0.9375,-0.32,-0.1,-0.01
2.625,0.6875,0.9375,-0.32,-0.1,-0.01
1.9375,0.375,-0.5,-0.32,-0.1,-0.01
1.9375,0.375,-0.5,0,-0.11,-0.04
1.9375,0.375,-0.5,0,-0.11,-0.04
1.9375,0.375,-0.5,0,-0.11,-0.04
3,-0.3125,0.75,0,-0.11,-0.04
3,-0.3125,0.75,0,-0.11,-0.04
3,-0.3125,0.75,-0.19,0.21,0
3,-0.3125,0.75,-0.19,0.21,0
3,-0.3125,0.75,-0.19,0.21,0
2.8125,-0.3125,-0.5,-0.19,0.21,0
2.8125,-0.3125,-0.5,-0.16,-0.07,0.02
2.8125,-0.3125,-0.5,-0.16,-0.07,0.02
2.9375,-0.9375,0.5,-0.16,-0.07,0.02
2.9375,-0.9375,0.5,-0.14,0.08,0.05
2.9375,-0.9375,0.5,-0.14,0.08,0.05
2.9375,-0.9375,0.5,-0.14,0.08,0.05
3.375,-0.1875,-0.3125,-0.14,0.08,0.05
3.375,-0.1875,-0.3125,0.03,-0.06,0.05
3.375,-0.1875,-0.3125,0.03,-0.06,0.05
3.375,-0.6875,-0.3125,0.03,-0.06,0.05
3.375,-0.6875,-0.3125,0.12,0.05,-0.1
3.375,-0.6875,-0.3125,0.12,0.05,-0.1
3.375,-0.6875,-0.3125,0.12,0.05,-0.1
3.9375,0.25,-0.0625,0.12,0.05,-0.1
3.9375,0.25,-0.0625,0,0.02,0.04
3.9375,0.25,-0.0625,0,0.02,0.04
2.0625,-0.5,-0.3125,0.1,0.04,0
2.0625,-0.5,-0.3125,-0.05,-0.07,0.06
2.0625,-0.5,-0.3125,-0.05,-0.07,0.06
2.0625,-0.5,-0.3125,-0.05,-0.07,0.06
2.75,0.5625,0.0625,-0.05,-0.07,0.06
2.75,0.5625,0.0625,0.02,0.05,0.03
2.75,0.5625,0.0625,0.02,0.05,0.03
2.75,0.5625,0.0625,0.02,0.05,0.03
2.0625,-0.0625,-0.6875,0.02,0.05,0.03
2.0625,-0.0625,-0.6875,-0.23,0.07,0.03
2.0625,-0.0625,-0.6875,-0.23,0.07,0.03
2.9375,0.3125,0.625,-0.23,0.07,0.03
2.9375,0.3125,0.625,-0.23,0.07,0.03
2.9375,0.3125,0.625,-0.04,-0.17,-0.07
2.9375,0.3125,0.625,-0.04,-0.17,-0.07
2.9375,0.3125,0.625,-0.04,-0.17,-0.07
3.125,0,0.75,-0.04,-0.17,-0.07
3.125,0,0.75,-0.24,0.05,0
3.125,0,0.75,-0.24,0.05,0
3.125,0,0.75,-0.24,0.05,0
3.125,0,0.75,-0.24,0.05,0
2.8125,0.0625,-0.625,-0.24,0.05,0
2.8125,0.0625,-0.625,0.06,0,0.03
2.8125,0.0625,-0.625,0.06,0,0.03
2.8125,0.0625,-0.625,0.06,0,0.03
2.9375,-0.4375,0.5625,0.06,0,0.03
2.9375,-0.4375,0.5625,-0.08,0.25,0.05
2.9375,-0.4375,0.5625,-0.08,0.25,0.05
2.9375,-0.4375,0.5625,-0.08,0.25,0.05
2.9375,-0.4375,0.5625,-0.08,0.25,0.05
2.9375,-0.4375,0.5625,-0.18,0.13,0.08
2.9375,-0.4375,0.5625,-0.18,0.13,0.08
2.9375,-0.4375,0.5625,-0.18,0.13,0.08
2.9375,-0.4375,0.5625,-0.18,0.13,0.08
2.5625,0.25,-0.125,-0.18,0.13,0.08
2.5625,0.25,-0.125,-0.09,0.21,-0.03
0.0625,-0.25,0.0625,-0.16,-0.19,-0.09
0.0625,-0.25,0.0625,-0.17,-0.18,0.16
0.0625,-0.25,0.0625,-0.17,-0.18,0.16
0.0625,-0.25,0.0625,-0.17,-0.18,0.16
1.4375,0.5,0.25,-0.17,-0.18,0.16
1.4375,0.5,0.25,0,-0.08,0.13
1.4375,0.5,0.25,0,-0.08,0.13
1.4375,0.5,0.25,0,-0.08,0.13
1.5625,0.125,-0.4375,0,-0.08,0.13
1.5625,0.125,-0.4375,0,-0.08,0.13
1.5625,0.125,-0.4375,0,-0.08,0.13
2.9375,0.25,0.4375,0,-0.08,0.13
2.9375,0.25,0.4375,0,-0.08,0.13
2.9375,0.25,0.4375,0.03,-0.18,-0.06
2.9375,0.25,0.4375,0.03,-0.18,-0.06
2.9375,0.25,0.4375,0.03,-0.18,-0.06
2.9375,0.25,0.4375,0.03,-0.18,-0.06
3,0.0625,-0.8125,0.03,-0.18,-0.06
3,0.0625,-0.8125,-0.29,-0.13,-0.02
3,0.0625,-0.8125,-0.29,-0.13,-0.02
3,0.0625,-0.8125,-0.29,-0.13,-0.02
4.6875,0.0625,-1,-0.29,-0.13,-0.02
4.6875,0.0625,-1,-0.04,-0.26,-0.03
4.6875,0.0625,-1,-0.04,-0.26,-0.03
4.6875,0.0625,-1,-0.04,-0.26,-0.03
6,-0.75,0,-0.04,-0.26,-0.03
6,-0.75,0,-0.19,0.22,0.04
6,-0.75,0,-0.19,0.22,0.04
6,-0.75,0,-0.19,0.22,0.04
6,-0.75,0,-0.19,0.22,0.04
6,-0.75,0,0.06,0.11,0.07
6,-0.75,0,0.06,0.11,0.07
6,-0.75,0,0.06,0.11,0.07
6,-0.75,0,0.06,0.11,0.07
5.9375,0.125,-0.8125,0.06,0.11,0.07
5.9375,0.125,-0.8125,0.02,0.33,-0.05
5.9375,0.125,-0.8125,0.02,0.33,-0.05
2.875,-0.3125,-0.75,0.02,0.16,-0.01
2.875,-0.3125,-0.75,0.02,0.16,-0.01
3.0625,0.6875,-0.3125,0.02,0.16,-0.01
3.0625,0.6875,-0.3125,-0.22,-0.01,0.03
3.0625,0.6875,-0.3125,-0.22,-0.01,0.03
2.6875,0,-0.875,-0.21,-0.01,0.04
2.6875,0,-0.875,-0.21,-0.01,0.04
2.6875,0,-0.875,-0.21,-0.01,0.04
3.625,0.0625,-1.1875,-0.21,-0.01,0.04
3.625,0.0625,-1.1875,0.07,-0.05,-0.05
3.625,0.0625,-1.1875,0.07,-0.05,-0.05
3.625,0.0625,-1.1875,0.07,-0.05,-0.05
3.625,0.0625,-1.1875,0.07,-0.05,-0.05
4.5,0.0625,0.5625,0.07,-0.05,-0.05
4.5,0.0625,0.5625,-0.12,0.34,-0.03
4.5,0.0625,0.5625,-0.12,0.34,-0.03
4.5,0.0625,0.5625,-0.12,0.34,-0.03
4.5,0.0625,0.5625,-0.12,0.34,-0.03
3.625,0.125,-0.875,-0.12,0.34,-0.03
3.625,0.125,-0.875,0.12,0.15,0.06
3.625,0.125,-0.875,0.12,0.15,0.06
3.625,0.125,-0.875,0.12,0.15,0.06
3.4375,-0.0625,0.5625,0.12,0.15,0.06
3.4375,-0.0625,0.5625,-0.17,0.3,0.07
3.4375,-0.0625,0.5625,-0.17,0.3,0.07
3.4375,-0.0625,0.5625,-0.17,0.3,0.07
2.75,0.5,-0.125,-0.17,0.3,0.07
2.75,0.5,-0.125,-0.08,0,0.09
2.75,0.5,-0.125,-0.08,0,0.09
2.75,0.5,-0.125,-0.08,0,0.09
2.3125,-0.3125,0.4375,-0.08,0,0.09
2.3125,-0.3125,0.4375,-0.08,0,0.09
2.3125,-0.3125,0.4375,-0.2,0.18,-0.06
2.3125,-0.3125,0.4375,-0.2,0.18,-0.06
2.3125,-0.3125,0.4375,-0.2,0.18,-0.06
2.75,0.5625,0.25,-0.2,0.18,-0.06
2.75,0.5625,0.25,-0.2,0.18,-0.06
2.375,0.375,-0.5,-0.18,0.13,0
3.5,0.25,0,-0.18,0.13,0
3.5,0.25,0,-0.05,0,0.02
3.5,0.25,0,-0.05,0,0.02
3.5,0.25,0,-0.05,0,0.02
3.5,0.25,0,-0.05,0,0.02
3.5,0.25,0,0.1,0.1,0.06
3.5,0.25,0,0.1,0.1,0.06
3.5,0.25,0,0.1,0.1,0.06
3.125,-0.25,-0.3125,0.1,0.1,0.06
3.125,-0.25,-0.3125,-0.26,0.12,0.13
3.125,-0.25,-0.3125,-0.26,0.12,0.13
3.125,-0.25,-0.3125,-0.26,0.12,0.13
3.625,0.5625,0.75,-0.26,0.12,0.13
3.625,0.5625,0.75,0,0.24,-0.03
3.625,0.5625,0.75,0,0.24,-0.03
3.625,0.5625,0.75,0,0.24,-0.03
3.8125,0.0625,0.625,0,0.24,-0.03
3.8125,0.0625,0.625,0,0.24,-0.03
3.8125,0.0625,0.625,-0.26,0.15,-0.02
3.8125,0.0625,0.625,-0.26,0.15,-0.02
3.8125,0.0625,0.625,-0.26,0.15,-0.02
3.8125,0.0625,0.625,-0.26,0.15,-0.02
2.9375,0.1875,-0.875,-0.26,0.15,-0.02
2.9375,0.1875,-0.875,0.01,0,0.01
2.9375,0.1875,-0.875,0.01,0,0.01
2.9375,0.1875,-0.875,0.01,0,0.01
2.875,0,0.375,0.01,0,0.01
2.875,0,0.375,-0.1,0.2,0.08
2.875,0,0.375,-0.1,0.2,0.08
2.875,0,0.375,-0.1,0.2,0.08
2.875,0,0.375,-0.1,0.2,0.08
2.875,0,0.375,0.04,-0.1,0.01
2.875,0,0.375,0.04,-0.1,0.01
2.875,0,0.375,0.04,-0.1,0.01
2.5,-0.3125,-0.125,0.04,-0.1,0.01
2.9375,-0.5625,0.1875,0,0.32,0.03
2.9375,-0.5625,0.1875,0,0.32,0.03
2.9375,-0.5625,0.1875,0,0.32,0.03
3.0625,0.6875,-0.125,0,0.32,0.03
3.0625,0.6875,-0.125,-0.15,0.13,0.07
3.0625,0.6875,-0.125,-0.15,0.13,0.07
3.0625,0.6875,-0.125,-0.15,0.13,0.07
2.1875,0.0625,-0.5,-0.15,0.13,0.07
2.1875,0.0625,-0.5,-0.12,0.22,0.04
2.1875,0.0625,-0.5,-0.12,0.22,0.04
2.1875,0.0625,-0.5,-0.12,0.22,0.04
2.4375,0.9375,0.5625,-0.12,0.22,0.04
2.4375,0.9375,0.5625,-0.2,-0.05,0.08
2.4375,0.9375,0.5625,-0.2,-0.05,0.08
2.4375,0.9375,0.5625,-0.2,-0.05,0.08
1.625,0.5625,-0.75,-0.2,-0.05,0.08
1.625,0.5625,-0.75,0.02,0.06,-0.03
1.625,0.5625,-0.75,0.02,0.06,-0.03
1.625,0.5625,-0.75,0.02,0.06,-0.03
1.625,0.5625,-0.75,0.02,0.06,-0.03
2.3125,0.6875,0.5,0.02,0.06,-0.03
2.3125,0.6875,0.5,-0.29,0.06,-0.02
2.3125,0.6875,0.5,-0.29,0.06,-0.02
2.3125,0.6875,0.5,-0.29,0.06,-0.02
1.75,0.625,-0.875,-0.29,0.06,-0.02
1.75,0.625,-0.875,-0.06,-0.1,-0.03
1.75,0.625,-0.875,-0.06,-0.1,-0.03
1.75,0.625,-0.875,-0.06,-0.1,-0.03
2.8125,0.0625,0.1875,-0.06,-0.1,-0.03
2.8125,0.0625,0.1875,-0.29,-0.12,0.01
2.8125,0.0625,0.1875,-0.29,-0.12,0.01
2.8125,0.0625,0.1875,-0.29,-0.12,0.01
3.3125,0.0625,-0.875,-0.29,-0.12,0.01
3.3125,0.0625,-0.875,-0.04,-0.15,0.09
3.3125,0.0625,-0.875,-0.04,-0.15,0.09
3.3125,0.0625,-0.875,-0.04,-0.15,0.09
3.3125,0.0625,-0.875,-0.04,-0.15,0.09
3.1875,0.4375,-0.9375,-0.2,0.1,0.01
3.1875,0.4375,-0.9375,-0.2,0.1,0.01
3.1875,0.4375,-0.9375,-0.2,0.1,0.01
3.6875,-0.625,-0.6875,-0.2,0.1,0.01
3.6875,-0.625,-0.6875,0.04,-0.01,0
3.6875,-0.625,-0.6875,0.04,-0.01,0
3.6875,-0.625,-0.6875,0.04,-0.01,0
3.6875,-0.625,-0.6875,0.04,-0.01,0
3.6875,-0.625,-0.6875,0.04,0.26,0
3.6875,-0.625,-0.6875,0.04,0.26,0
4.0625,0.3125,0.3125,0.04,0.26,0
4.0625,0.3125,0.3125,0.04,0.26,0
4.0625,0.3125,0.3125,-0.2,0.22,0.04
4.0625,0.3125,0.3125,-0.2,0.22,0.04
4.0625,0.3125,0.3125,-0.2,0.22,0.04
4.0625,0.3125,0.3125,-0.2,0.22,0.04
4.0625,0.3125,0.3125,-0.06,0.32,-0.05
4.0625,0.3125,0.3125,-0.06,0.32,-0.05
4.0625,0.3125,0.3125,-0.06,0.32,-0.05
2.5625,0.125,-0.8125,-0.06,0.32,-0.05
2.5625,0.125,-0.8125,-0.2,0.12,0.04
2.5625,0.125,-0.8125,-0.2,0.12,0.04
2.5625,0.125,-0.8125,-0.2,0.12,0.04
2.5625,0.125,-0.8125,-0.2,0.12,0.04
1.6875,-0.1875,0.75,-0.2,0.12,0.04
1.6875,-0.1875,0.75,0.08,0.17,0.08
1.6875,-0.1875,0.75,0.08,0.17,0.08
0.625,0.1875,-0.125,0.08,0.17,0.08
0.625,0.1875,-0.125,-0.12,0.4,0.12
0.625,0.1875,-0.125,-0.12,0.4,0.12
0.625,0.1875,-0.125,-0.12,0.4,0.12
0.1875,-0.25,0.75,-0.12,0.4,0.12
0.1875,-0.25,0.75,-0.12,0.4,0.12
0.1875,-0.25,0.75,0.04,0.18,0.08
0.1875,-0.25,0.75,0.04,0.18,0.08
0.1875,-0.25,0.75,0.04,0.18,0.08
-0.25,0.4375,0.1875,0.04,0.18,0.08
3.9375,0.625,-0.375,-0.08,0.28,-0.01
3.9375,0.625,-0.375,-0.08,0.28,-0.01
3.9375,0.625,-0.375,-0.08,0.28,-0.01
3.25,0.125,-0.5,-0.08,0.28,-0.01
3.25,0.125,-0.5,-0.05,0.03,0.01
3.25,0.125,-0.5,-0.05,0.03,0.01
3.25,0.125,-0.5,-0.05,0.03,0.01
3.25,0.125,-0.5,-0.05,0.03,0.01
3.25,0.125,-0.5,0.06,0.14,0.01
3.25,0.125,-0.5,0.06,0.14,0.01
3.375,0.875,0.1875,0.06,0.14,0.01
3.375,0.875,0.1875,0.06,0.14,0.01
3.375,0.875,0.1875,-0.11,-0.09,0.03
3.375,0.875,0.1875,-0.11,-0.09,0.03
3.375,0.875,0.1875,-0.11,-0.09,0.03
2.5,0.0625,-0.75,-0.11,-0.09,0.03
2.5,0.0625,-0.75,0,0.16,-0.05
2.5,0.0625,-0.75,0,0.16,-0.05
2.5,0.0625,-0.75,0,0.16,-0.05
3.25,0.125,0.6875,0,0.16,-0.05
3.25,0.125,0.6875,-0.25,0.11,-0.04
3.25,0.125,0.6875,-0.25,0.11,-0.04
3.25,0.125,0.6875,-0.25,0.11,-0.04
3.25,0.125,0.6875,-0.25,0.11,-0.04
2.8125,-0.25,0.75,-0.25,0.11,-0.04
2.8125,-0.25,0.75,-0.05,0.28,0.03
2.8125,-0.25,0.75,-0.05,0.28,0.03
2.8125,-0.25,0.75,-0.05,0.28,0.03
2.8125,-0.25,0.75,-0.05,0.28,0.03
2.8125,-0.25,0.75,-0.14,0.09,0.06
2.8125,-0.25,0.75,-0.14,0.09,0.06
2.8125,-0.25,0.75,-0.14,0.09,0.06
1.875,0.125,-0.3125,0.08,-0.05,0.04
1.875,0.125,-0.3125,0.08,-0.05,0.04
1.875,0.125,-0.3125,0.08,-0.05,0.04
1.875,0.125,-0.3125,0.08,-0.05,0.04
2,-0.25,0.3125,0.08,-0.05,0.04
2.0625,0.1875,0.3125,0.11,0.02,-0.07
2.0625,0.1875,0.3125,0.03,0.33,-0.04
2.0625,0.1875,0.3125,0.03,0.33,-0.04
2.0625,0.1875,0.3125,0.03,0.33,-0.04
1.125,-0.3125,0.5,0.03,0.33,-0.04
1.125,-0.3125,0.5,0.13,0,0.06
1.125,-0.3125,0.5,0.13,0,0.06
1.125,-0.3125,0.5,0.13,0,0.06
1.5625,0.8125,1.125,0.13,0,0.06
1.5625,0.8125,1.125,-0.04,0.21,0.06
1.5625,0.8125,1.125,-0.04,0.21,0.06
1.5625,0.8125,1.125,-0.04,0.21,0.06
1.125,0.125,0.125,-0.04,0.21,0.06
1.125,0.125,0.125,-0.18,-0.12,0.11
1.125,0.125,0.125,-0.18,-0.12,0.11
1.125,0.125,0.125,-0.18,-0.12,0.11
2,0.6875,1.3125,-0.18,-0.12,0.11
2,0.6875,1.3125,0.01,0,-0.03
2,0.6875,1.3125,0.01,0,-0.03
2,0.6875,1.3125,0.01,0,-0.03
1.625,0.0625,-0.3125,0.01,0,-0.03
1.625,0.0625,-0.3125,-0.18,-0.18,0.03
1.625,0.0625,-0.3125,-0.18,-0.18,0.03
1.625,0.0625,-0.3125,-0.18,-0.18,0.03
2.6875,-0.1875,0.625,-0.18,-0.18,0.03
2.6875,-0.1875,0.625,-0.06,0.1,0.06
2.6875,-0.1875,0.625,-0.06,0.1,0.06
2.6875,-0.1875,0.625,-0.06,0.1,0.06
2,-0.1875,-0.75,-0.06,0.1,0.06
2,-0.1875,-0.75,-0.29,0.24,0.07
2,-0.1875,-0.75,-0.29,0.24,0.07
2,-0.1875,-0.75,-0.29,0.24,0.07
2,-0.1875,-0.75,-0.29,0.24,0.07
2,-0.1875,-0.75,-0.02,0.1,0
2,-0.1875,-0.75,-0.02,0.1,0
2,-0.1875,-0.75,-0.02,0.1,0
3.8125,-0.4375,-0.1875,0.03,0.05,-0.02
3.8125,-0.4375,-0.1875,-0.19,0,-0.01
3.8125,-0.4375,-0.1875,-0.19,0,-0.01
3.8125,-0.4375,-0.1875,-0.19,0,-0.01
4,-1.3125,-0.375,-0.19,0,-0.01
4,-1.3125,-0.375,0.13,-0.17,0
4,-1.3125,-0.375,0.13,-0.17,0
4,-1.3125,-0.375,0.13,-0.17,0
4.6875,0.375,0,0.13,-0.17,0
4.6875,0.375,0,0.15,0.19,-0.04
4.6875,0.375,0,0.15,0.19,-0.04
4.6875,0.375,0,0.15,0.19,-0.04
4.6875,0.375,0,0.15,0.19,-0.04
4.6875,0.375,0,0.18,0,-0.03
4.6875,0.375,0,0.18,0,-0.03
4.6875,0.375,0,0.18,0,-0.03
4.6875,0.375,0,0.18,0,-0.03
3.9375,1.4375,0.125,0.18,0,-0.03
3.9375,1.4375,0.125,-0.06,0.34,-0.08
3.9375,1.4375,0.125,-0.06,0.34,-0.08
2.625,1.0625,-1,-0.06,0.34,-0.08
2.625,1.0625,-1,-0.06,0.34,-0.08
2.625,1.0625,-1,-0.23,0.13,0.04
2.625,1.0625,-1,-0.23,0.13,0.04
2.625,1.0625,-1,-0.23,0.13,0.04
2.875,0.8125,0.125,-0.23,0.13,0.04
2.875,0.8125,0.125,-0.29,0.29,0.11
2.875,0.8125,0.125,-0.29,0.29,0.11
2.875,0.8125,0.125,-0.29,0.29,0.11
2,0.25,-0.5625,-0.29,0.29,0.11
2,0.25,-0.5625,-0.22,0.04,0.15
2,0.25,-0.5625,-0.22,0.04,0.15
2,0.25,-0.5625,-0.22,0.04,0.15
2.125,-0.9375,0.375,-0.22,0.04,0.15
2.125,-0.9375,0.375,0,0.02,0.06
2.125,-0.9375,0.375,0,0.02,0.06
2.125,-0.9375,0.375,0,0.02,0.06
5.1875,-1.0625,0.3125,-0.08,0.06,-0.07
5.1875,-1.0625,0.3125,-0.08,0.06,-0.07
5.1875,-1.0625,0.3125,-0.08,0.06,-0.07
5.1875,-1.0625,0.3125,-0.08,0.06,-0.07
5.9375,-0.375,-0.125,-0.08,0.06,-0.07
5.9375,-0.375,-0.125,0.17,-0.02,0.02
5.9375,-0.375,-0.125,0.17,-0.02,0.02
5.9375,-0.375,-0.125,0.17,-0.02,0.02
5.9375,-0.375,-0.125,0.17,-0.02,0.02
5.9375,-0.375,-0.125,-0.11,0.23,0.08
5.9375,-0.375,-0.125,-0.11,0.23,0.08
7,0.75,-0.25,-0.11,0.23,0.08
7,0.75,-0.25,-0.03,0.02,0.06
7,0.75,-0.25,-0.03,0.02,0.06
7,0.75,-0.25,-0.03,0.02,0.06
6.1875,0.5,-0.75,-0.03,0.02,0.06
6.1875,0.5,-0.75,-0.03,0.02,0.06
6.1875,0.5,-0.75,0.03,0.23,-0.02
6.1875,0.5,-0.75,0.03,0.23,-0.02
6.1875,0.5,-0.75,0.03,0.23,-0.02
6.1875,0.5,-0.75,0.03,0.23,-0.02
6.4375,1.125,0.125,0.03,0.23,-0.02
6.4375,1.125,0.125,-0.05,0,0.04
6.4375,1.125,0.125,-0.05,0,0.04
6.4375,1.125,0.125,-0.05,0,0.04
5.625,-0.0625,0.25,-0.05,0,0.04
5.625,-0.0625,0.25,-0.14,0.17,-0.02
5.625,-0.0625,0.25,-0.14,0.17,-0.02
5,-0.5625,-0.875,-0.14,0.17,-0.02
5,-0.5625,-0.875,-0.22,0.08,0
5,-0.5625,-0.875,-0.22,0.08,0
5,-0.5625,-0.875,-0.22,0.08,0
5,-0.5625,-0.875,-0.22,0.08,0
5,-0.5625,-0.875,-0.03,0.25,-0.07
5,-0.5625,-0.875,-0.03,0.25,-0.07
5,-0.5625,-0.875,-0.03,0.25,-0.07
5.125,-0.6875,0,-0.03,0.25,-0.07
1.9375,0,-0.625,-0.04,0.02,-0.01
1.9375,0,-0.625,-0.19,-0.03,0.03
1.9375,0,-0.625,-0.19,-0.03,0.03
1.9375,0,-0.625,-0.19,-0.03,0.03
2.1875,-0.8125,-0.375,-0.19,-0.03,0.03
2.1875,-0.8125,-0.375,0.1,-0.05,0
2.1875,-0.8125,-0.375,0.1,-0.05,0
2.1875,-0.8125,-0.375,0.1,-0.05,0
2.1875,-0.8125,-0.375,0.1,-0.05,0
2.1875,-0.8125,-0.375,0,0.24,0.06
2.1875,-0.8125,-0.375,0,0.24,0.06
2.1875,-0.8125,-0.375,0,0.24,0.06
2.5625,0.3125,-0.25,0,0.24,0.06
2.5625,0.3125,-0.25,0.16,-0.13,-0.03
2.5625,0.3125,-0.25,0.16,-0.13,-0.03
2.5625,0.3125,-0.25,0.16,-0.13,-0.03
2.5625,0.3125,-0.25,0.16,-0.13,-0.03
1.75,-0.125,-0.3125,0.16,-0.13,-0.03
1.75,-0.125,-0.3125,-0.19,-0.06,-0.11
1.75,-0.125,-0.3125,-0.19,-0.06,-0.11
1.75,-0.125,-0.3125,-0.19,-0.06,-0.11
1.75,-0.125,-0.3125,-0.19,-0.06,-0.11
3,-0.1875,-0.375,-0.19,-0.06,-0.11
3,-0.1875,-0.375,-0.09,-0.22,-0.06
3,-0.1875,-0.375,-0.09,-0.22,-0.06
3,-0.1875,-0.375,-0.09,-0.22,-0.06
4.1875,0.25,0.375,-0.09,-0.22,-0.06
4.1875,0.25,0.375,0.11,0.01,0.01
4.1875,0.25,0.375,0.11,0.01,0.01
4.1875,0.25,0.375,0.11,0.01,0.01
3.375,0.125,-0.625,0.11,0.01,0.01
3.375,0.125,-0.625,-0.07,-0.12,0.05
3.375,0.125,-0.625,-0.07,-0.12,0.05
3.375,0.125,-0.625,-0.07,-0.12,0.05
3.8125,0,0.625,-0.07,-0.12,0.05
3.8125,0,0.625,-0.02,-0.04,0.02
0.25,0.375,-0.5,0.06,0.36,-0.05
0.25,0.375,-0.5,-0.12,0.34,0.01
0.25,0.375,-0.5,-0.12,0.34,0.01
0.25,0.375,-0.5,-0.12,0.34,0.01
-0.25,0.125,0.375,-0.12,0.34,0.01
-0.25,0.125,0.375,-0.12,0.34,0.01
-0.25,0.125,0.375,-0.02,0.02,0.01
-0.25,0.125,0.375,-0.02,0.02,0.01
-0.25,0.125,0.375,-0.02,0.02,0.01
0.125,0.5625,0.4375,-0.02,0.02,0.01
0.125,0.5625,0.4375,-0.26,-0.16,0.05
0.125,0.5625,0.4375,-0.26,-0.16,0.05
0.125,0.5625,0.4375,-0.26,-0.16,0.05
0.125,0.5625,0.4375,-0.26,-0.16,0.05
0.5625,-0.375,0,-0.26,-0.16,0.05
0.5625,-0.375,0,0.04,-0.25,0.05
0.5625,-0.375,0,0.04,-0.25,0.05
0.5625,-0.375,0,0.04,-0.25,0.05
2.0625,0.5,0.4375,0.04,-0.25,0.05
2.0625,0.5,0.4375,0.04,-0.25,0.05
2.0625,0.5,0.4375,0.04,-0.25,0.05
2.0625,0.5,0.4375,0,-0.02,0.1
2.0625,0.5,0.4375,0,-0.02,0.1
2.0625,0.5,0.4375,0,-0.02,0.1
2.5,-0.375,-0.4375,0,-0.02,0.1
2.5,-0.375,-0.4375,0,-0.02,0.1
2.5,-0.375,-0.4375,-0.11,-0.07,-0.02
2.5,-0.375,-0.4375,-0.11,-0.07,-0.02
2.5,-0.375,-0.4375,-0.11,-0.07,-0.02
4.125,0.125,0.75,-0.11,-0.07,-0.02
4.125,0.125,0.75,-0.11,-0.07,-0.02
4.125,0.125,0.75,-0.11,-0.07,-0.02
4.125,0.125,0.75,-0.11,-0.07,-0.02
4.5,0.125,-0.5625,-0.11,-0.07,-0.02
4.5,0.125,-0.5625,-0.16,-0.19,0.07
4.5,0.125,-0.5625,-0.16,-0.19,0.07
4.5,0.125,-0.5625,-0.16,-0.19,0.07
1.25,-0.125,0.4375,0.03,-0.04,-0.08
